"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
6928,11312,"Dev_Irrigated-C-Low-Unconfined",2,52.166394,0.01,400
6928,11321,"Dev_Irrigated-C-Med-Confined",2,43.789594,0.24,300
6928,11322,"Dev_Irrigated-C-Med-Unconfined",2,0,0.01,300
6928,11411,"Dev_Irrigated-D-Low-Confined",2,0.111433,0.11,400
6928,11412,"Dev_Irrigated-D-Low-Unconfined",2,0,0.01,400
6928,11421,"Dev_Irrigated-D-Med-Confined",2,5.864999,0.24,300
6928,11422,"Dev_Irrigated-D-Med-Unconfined",2,0,0.01,300
6928,12111,"Dev_Pervious-A-Low-Confined",2,0,0.01,400
6928,12112,"Dev_Pervious-A-Low-Unconfined",2,280.554802,0.01,400
6928,12121,"Dev_Pervious-A-Med-Confined",2,0.742294,0.06,300
6928,12122,"Dev_Pervious-A-Med-Unconfined",2,0,0.01,300
6928,12211,"Dev_Pervious-B-Low-Confined",2,90.271772,0.09,400
6928,12212,"Dev_Pervious-B-Low-Unconfined",2,184.440666,0.02,400
6928,12221,"Dev_Pervious-B-Med-Confined",2,1.931786,0.05,300
6928,12222,"Dev_Pervious-B-Med-Unconfined",2,0,0.01,300
6928,12311,"Dev_Pervious-C-Low-Confined",2,0.888183,0.11,400
6928,12312,"Dev_Pervious-C-Low-Unconfined",2,134.456016,0.02,400
6928,12321,"Dev_Pervious-C-Med-Confined",2,112.865275,0.22,300
6928,12322,"Dev_Pervious-C-Med-Unconfined",2,0,0.01,300
6928,12411,"Dev_Pervious-D-Low-Confined",2,0.287211,0.08,400
6928,12412,"Dev_Pervious-D-Low-Unconfined",2,0,0.01,400
6928,12421,"Dev_Pervious-D-Med-Confined",2,15.116714,0.22,300
6928,12422,"Dev_Pervious-D-Med-Unconfined",2,0,0.01,300
6928,13111,"Agriculture-A-Low-Confined",2,0,0.01,400
6928,13112,"Agriculture-A-Low-Unconfined",2,0,0.01,400
6928,13121,"Agriculture-A-Med-Confined",2,0,0.01,300
6928,13122,"Agriculture-A-Med-Unconfined",2,0,0.01,300
6928,13211,"Agriculture-B-Low-Confined",2,3.6388,0.06,400
6928,13212,"Agriculture-B-Low-Unconfined",2,0,0.01,400
6928,13221,"Agriculture-B-Med-Confined",2,0,0.01,300
6928,13222,"Agriculture-B-Med-Unconfined",2,0,0.01,300
6928,13231,"Agriculture-B-High-Confined",2,0,0.01,400
6928,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6928,13311,"Agriculture-C-Low-Confined",2,0.509682,0.03,400
6928,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6928,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6928,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6928,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6928,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6928,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6928,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6928,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6928,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6928,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6928,14121,"Veg_Low-A-Med-Confined",2,0.129562,0.05,300
6928,14122,"Veg_Low-A-Med-Unconfined",2,75.908668,0.01,300
6928,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6928,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6928,14221,"Veg_Low-B-Med-Confined",2,61.048356,0.12,300
6928,14222,"Veg_Low-B-Med-Unconfined",2,56.9404,0.02,300
6928,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
6928,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6928,14321,"Veg_Low-C-Med-Confined",2,112.728232,0.16,300
6928,14322,"Veg_Low-C-Med-Unconfined",2,40.055982,0.01,300
6928,14331,"Veg_Low-C-High-Confined",2,0.796279,0.32,400
6928,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6928,14421,"Veg_Low-D-Med-Confined",2,5.47736,0.23,300
6928,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
6928,14431,"Veg_Low-D-High-Confined",2,39.936391,0.26,400
6928,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6928,15121,"Veg_High-A-Med-Confined",2,0.008314,0.04,300
6928,15122,"Veg_High-A-Med-Unconfined",2,77.023409,0.01,300
6928,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6928,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6928,15221,"Veg_High-B-Med-Confined",2,67.831002,0.12,300
6928,15222,"Veg_High-B-Med-Unconfined",2,93.661461,0.01,300
6928,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6928,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6928,15321,"Veg_High-C-Med-Confined",2,64.489816,0.16,300
6928,15322,"Veg_High-C-Med-Unconfined",2,66.427777,0.01,300
6928,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6928,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6928,15421,"Veg_High-D-Med-Confined",2,3.067563,0.16,300
6928,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
6928,15431,"Veg_High-D-High-Confined",2,4.941937,0.26,400
6928,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6928,16000,"Water-All-All-All",1,3.670983,0.03,100
6929,1000,"Road_Freeway-All-All-All",1,7.673036,0.03,100
6929,2000,"Road_Primary-All-All-All",1,5.381835,0.03,100
